Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,batch_size,batchnorm,epochs,layers,lr,num_layers,relu,sensor,duration,mse_list
2023-04-23 15:20:55,57ms,317e12be8e264d6e81d1fd19eb4b42bf,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,128_64_32_,1e-05,4,True,lidar,63.07773041725159,76.54803573608399
2023-04-23 14:55:11,58ms,f6b482fd40234bb1a4f6e21ca4202298,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,True,500,512_512_512_512_,1e-05,5,False,lidar,104.09040880203247,136.52234685262044
2023-04-23 14:37:39,55ms,8cc834c59bcf4f80a1d61c6053f03ed0,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,True,500,128_256_512_1024_,1e-05,5,False,lidar,103.09207558631897,138.17826939900715
2023-04-23 15:42:31,56ms,01acfa2275454871a78b0a4aa38bc1a8,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,True,500,512_256_32_,1e-05,4,False,lidar,90.37440919876099,138.8097246805827
2023-04-23 15:12:21,53ms,93771593200748d69ee2f48714a0e079,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,True,500,128_64_32_,1e-05,4,False,lidar,90.09897565841675,140.2436279296875
2023-04-23 15:01:14,55ms,bf35e9cff47a4a3fb9e8613a4ffd5e4d,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,True,500,512_512_512_512_,1e-05,5,False,lidar,92.74157118797302,140.69338162740073
2023-04-23 15:27:23,54ms,b3da84507e9b40ceb898efeceacb3356,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,True,500,256_128_32_,1e-05,4,False,lidar,90.71693801879883,140.76122772216797
2023-04-23 14:06:40,52ms,da91cc4b7ba344b1b1ad9d754083748e,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,True,500,64_128_256_,1e-05,4,False,lidar,91.71704411506653,140.7994817606608
2023-04-23 14:43:35,54ms,3f78aac2d83c4ef785a566caf540a0b1,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,True,500,128_256_512_1024_,1e-05,5,False,lidar,90.4148952960968,140.90871404012043
2023-04-23 14:21:58,53ms,1a34b4fa59334adab8007bccbb8c43b7,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,True,500,128_256_512_,1e-05,4,False,lidar,91.88118863105774,141.19650975545247
2023-04-23 14:48:56,56ms,4d5435f201fe4dd994f1f12c80ab43fa,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,True,500,128_256_512_1024_,1e-05,5,False,lidar,82.37270402908325,141.50468841552734
2023-04-23 15:32:34,56ms,54b072cc1eb24575b4192f16e69e83eb,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,True,500,256_128_32_,1e-05,4,False,lidar,78.4229907989502,142.01794573465983
2023-04-23 15:06:41,55ms,03edf030a28346d19eec4047d029cc30,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,True,500,512_512_512_512_,1e-05,5,False,lidar,86.46664357185364,142.25583541870117
2023-04-23 13:51:23,51ms,20897826e22143829c323b5be2639ede,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,True,500,32_64_128_,1e-05,4,False,lidar,91.49724817276001,142.40527552286784
2023-04-23 15:52:25,56ms,0d4dd8f422724cad8fdf0d310a37735b,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,True,500,512_256_32_,1e-05,4,False,lidar,72.13200569152832,143.35117523193358
2023-04-23 15:47:45,58ms,ad216e8b6c8a4649b460fe00ec3eeac6,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,True,500,512_256_32_,1e-05,4,False,lidar,79.74270415306091,143.57319145202638
2023-04-23 15:17:29,55ms,8d8e21bc2b4a4520ae98b1ba529c1cf8,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,True,500,128_64_32_,1e-05,4,False,lidar,78.34795808792114,143.8690990447998
2023-04-23 14:27:11,52ms,60358c6205864f50aed3b6522acb44ad,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,True,500,128_256_512_,1e-05,4,False,lidar,78.9918360710144,144.02522366841634
2023-04-23 13:59:03,56ms,10f4ff382b414249bb6c1f9c3f59baa1,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,32_64_128_,1e-05,4,False,lidar,58.62405824661255,144.4590119934082
2023-04-23 13:56:39,62ms,8e00ea6b25fb41479a35d19d968c4b5d,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,True,500,32_64_128_,1e-05,4,False,lidar,80.98414587974548,144.4830401102702
2023-04-23 15:45:15,56ms,85d94f0c58154c1382b3ceb56b14081c,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,False,500,512_256_32_,1e-05,4,False,lidar,66.15167140960693,144.4936949412028
2023-04-23 13:48:31,61ms,cc0d883194644d408678c1dbff0f78dd,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,False,500,32_64_128_,1e-05,4,False,lidar,73.93304920196533,144.5698336791992
2023-04-23 14:09:23,52ms,490cff5ddc9d4e2fbe021851b3ceec22,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,False,500,64_128_256_,1e-05,4,False,lidar,66.460444688797,144.8061632792155
2023-04-23 15:19:52,55ms,725d14a59e974487bcef9d014986f3ac,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,128_64_32_,1e-05,4,False,lidar,59.636061906814575,144.84039031982422
2023-04-23 15:15:01,55ms,30e36de482d9483b8cab440f505597cb,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,False,500,128_64_32_,1e-05,4,False,lidar,64.96769595146179,144.85385729471844
2023-04-23 14:58:19,56ms,8f759c90d3314b5894546d064c4fe12e,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,False,500,512_512_512_512_,1e-05,5,False,lidar,73.46700954437256,144.892538134257
2023-04-23 14:24:42,52ms,bcb3cd89060b43f68a5bff26e0cf7ec2,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,False,500,128_256_512_,1e-05,4,False,lidar,65.90259861946106,144.89715067545572
2023-04-23 15:24:33,56ms,72b43e76431f4f869d3886a38ac461c8,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,False,500,256_128_32_,1e-05,4,False,lidar,73.17064070701599,144.89839696248373
2023-04-23 15:30:04,55ms,01f246e091a5443a86eee95c32d6be0c,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,False,500,256_128_32_,1e-05,4,False,lidar,65.74324822425842,144.91258983612062
2023-04-23 15:04:02,54ms,f26af12936924777b1e37c51e4f7559a,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,512_512_512_512_,1e-05,5,False,lidar,66.54037189483643,144.92566284179688
2023-04-23 15:37:12,58ms,f1b98772a0b9403d966815905ea7c74e,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,True,500,256_128_32_,1e-05,4,False,lidar,70.42738628387451,145.00419006347656
2023-04-23 14:29:36,53ms,2efbaebe5c4f42dc93ad5ea3c500b9ee,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,128_256_512_,1e-05,4,False,lidar,60.3298122882843,145.04727661132813
2023-04-23 14:19:07,54ms,f78b7aa29c864ab582af88eb8278afad,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,False,500,128_256_512_,1e-05,4,False,lidar,74.10485029220581,145.0647810872396
2023-04-23 15:34:57,57ms,11c013d878dd4f2b9ab5202e18937ca7,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,256_128_32_,1e-05,4,False,lidar,60.074583530426025,145.06512908935548
2023-04-23 14:14:19,52ms,94b207a911fa443fb170c32ba2d428c5,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,64_128_256_,1e-05,4,False,lidar,60.86198401451111,145.1175830078125
2023-04-23 15:39:41,58ms,21635c5d469848e4bb061340af07bf90,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,False,500,512_256_32_,1e-05,4,False,lidar,74.5182113647461,145.17895721435548
2023-04-23 13:54:06,47ms,484b015ebb164c04ae7830133dea2050,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,False,500,32_64_128_,1e-05,4,False,lidar,66.60848474502563,145.2775608062744
2023-04-23 15:50:09,58ms,c320e75e4ece49cd90e19c80d01e47d8,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,512_256_32_,1e-05,4,False,lidar,60.33872103691101,145.29590377807617
2023-04-23 14:11:55,51ms,202c935f491645ebbfcabbc56b034cbf,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,True,500,64_128_256_,1e-05,4,False,lidar,79.78818416595459,145.320361328125
2023-04-23 14:34:26,59ms,ac5d055fb6c543fb98250ceae644fba0,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,False,500,128_256_512_1024_,1e-05,5,False,lidar,79.84307312965393,145.36963857014973
2023-04-23 14:46:22,57ms,f6a1a28f39ed47b29fe0aaf6bbcd7eca,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,False,500,128_256_512_1024_,1e-05,5,False,lidar,66.34964394569397,145.3761344909668
2023-04-23 14:51:53,57ms,21d25985af784b528baf9fc9cc8e1163,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,False,500,512_512_512_512_,1e-05,5,False,lidar,79.98820400238037,145.41593648274738
2023-04-23 14:03:48,53ms,82ab7873aef64f9a95bfbeb9931e23ff,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,False,500,64_128_256_,1e-05,4,False,lidar,75.03718161582947,145.6281027730306
2023-04-23 14:40:46,56ms,f5c1758aa7f74b16b71af96ab1028164,"Neural net (lidar) | layers: 5, epochs: 500, lr: 1e-05, batchsize: 50",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,50,False,500,128_256_512_1024_,1e-05,5,False,lidar,73.27018141746521,145.70198656717938
2023-04-23 14:31:51,52ms,90e4b577236c4ea8a39e6098cd8a7d33,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,True,500,128_256_512_,1e-05,4,False,lidar,71.35258769989014,145.76325225830078
2023-04-23 15:09:32,57ms,94fa378e6ea24bafa66af0a7e74743e9,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 40",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,40,False,500,128_64_32_,1e-05,4,False,lidar,72.01868414878845,145.82798502604166
2023-04-23 14:16:38,51ms,6a3c5f35bd4643a8b5b40a91a4a876ab,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,True,500,64_128_256_,1e-05,4,False,lidar,71.99063777923584,146.01804901123046
2023-04-23 14:01:17,52ms,6c2590b413ab42738d8e16888913ee2e,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,True,500,32_64_128_,1e-05,4,False,lidar,72.03447031974792,146.42336135864258
2023-04-23 15:22:05,56ms,984e5c4675b54fee834d3b047dfc6914,"Neural net (lidar) | layers: 4, epochs: 500, lr: 1e-05, batchsize: 60",LOCAL,c:\Users\elmer\miniconda3\envs\miw2\Lib\site-packages\ipykernel_launcher.py,admin,FINISHED,60,True,500,128_64_32_,1e-05,4,False,lidar,70.625403881073,146.47560623168945
